order_id,customer_id,order_date,delivery_date,customer_segment,region,country,city,ev_model,battery_capacity_kwh,range_km,charging_type,autopilot_package,purchase_channel,base_price_usd,incentives_usd,final_price_usd,warranty_years,service_plan,customer_age,satisfaction_score,issues_reported,returned,energy_consumption_kwh_per_100km,mileage_after_1_year_km,maintenance_cost_year1_usd
501407,1375,05-17-2022,22/5/2022,CORPORATE,north,  Vietnam  ,  Hanoi  ,VoltX Pro,90,575,DC FAST,No,dealership,"38,230",1000,"37,330",5,Standard,55,9.5,software,No,16.2,23580 km,891.71
501408,2482,3/4/2023,21/3/2023,,South,Thailand,  Bangkok  ,VoltX Pro,75,441,  AC  ,Yes,  Dealership  ,33360,2500,30340,5,  Extended  ,41,8.7,  Software  ,Yes,18.9,15980,809.15
501409,2160,4/9/2023,9/9/2023,Personal,EAST,  Thailand  ,chiang mai,VoltX Pro,50,319,dc fast,No,dealership,38370,2500,36470,5,Extended,67,,NONE,No,17.8,20010,355.61
501410,2953,29/6/2024,3/7/2024,  Government  ,west,MALAYSIA,JOHOR BAHRU,VoltX Pro,,310,DC FAST,No,corporate fleet,"43,140",0,"42,080",4,PREMIUM,39,3.45,  None  ,Yes,15.4,17120 km,491.37
501411,1587,29/3/2024,1-Apr-24,CORPORATE,North,thailand,Bangkok,UrbanEV,70,440,AC,Yes,dealership,51860,5000,44930,3,PREMIUM,,6.8,none,No,15,17560,365.6
501412,2570,21/5/2022,1/6/2022,  Personal  ,east,Singapore,singapore,VoltX S,100 kWh,575,  Supercharger  ,No,Dealership,"45,320",1000,"43,300",4,Premium,45,9.8,charging,Yes,11.9,"20,940",427.47
501413,1512,26-Jun-22,7/7/2022,Personal,south,Malaysia,Penang,EcoRide 3,75,470,dc fast,No,  Online  ,45800,1000,43090,5,PREMIUM,53,8.9,None,No,15.2,25930,458.48
501414,2319,17-Jul-22,26/7/2022,PERSONAL,east,Malaysia,  Kuala Lumpur  ,FamilyEV XL,80,475,supercharger,Yes,online,45020,1000,43390,4,Standard,33,9.4,NONE,No,14.8,32980,244.09
501415,2343,09-16-2023,21/9/2023,personal,  North  ,indonesia,JAKARTA,EcoRide 3,100,602,DC FAST,No,Online,53960,5000,49630,5,Standard,53,4.15,Charging,No,20.6,23610,472.66
501416,1917,22-Nov-23,12/12/2023,CORPORATE,South,SINGAPORE,SINGAPORE,VoltX Pro,75,455,dc fast,No,ONLINE,48560,0,48170,5,  Standard  ,68,7,none,No,15.8,19300,509.88
501417,2595,5-Feb-23,02-18-2023,corporate,  West  ,SINGAPORE,SINGAPORE,VoltX S,50,342,  Home Charger  ,Yes,  Corporate Fleet  ,44900,0,44880,5,EXTENDED,58,3.4,NONE,No,15.8,20270,159.28
501418,2855,16/4/2023,25-Apr-23,personal,East,MALAYSIA,Shah Alam,EcoRide 5,60,338,Home Charger,No,online,40810,7500,32300,3,EXTENDED,33,4.8,None,No,17.6,29150,
501419,2372,6-Aug-22,17/8/2022,  Corporate  ,South,Thailand,bangkok,VoltX S,70,453,AC,No,dealership,36180,7500,,6,EXTENDED,54,4.35,  None  ,No,21.1,25490,206.01
501420,2863,17/7/2024,07-20-2024,FLEET,  South  ,thailand,Bangkok,EcoRide 5,60,394,,Yes,  Online  ,56570,1000,,5,Premium,41,7.6,none,Yes,21,13700,277.65
501421,2802,24-Sep-23,10/10/2023,Personal,south,  Thailand  ,  Chiang Mai  ,EcoRide 3,80,506,DC Fast,Yes,  Online  ,50630,0,49440,7,  Standard  ,28,8,  Charging  ,No,24.2,17580,439.74
501422,1872,8-Aug-24,08-16-2024,Personal,south,singapore,Singapore,VoltX S,,434,,No,Online,43650,2500,40920,5,Standard,64,9.5,None,No,12.8,22590,456.39
501423,2252,06-24-2024,3/7/2024,  Fleet  ,  West  ,singapore,  Singapore  ,VoltX S,80,534,DC Fast,No,Corporate Fleet,"57,560",2500,,3,  Standard  ,56,8.8,None,No,17.5,20890 km,457.91
501424,1269,06-24-2022,6/7/2022,  Fleet  ,West,  Thailand  ,Bangkok,FamilyEV XL,60,352,home charger,No,dealership,44950,5000,37140,3,PREMIUM,56,7.9,None,No,16.7,18250,906.13
501425,2851,01-23-2022,1/2/2022,personal,  South  ,malaysia,Shah Alam,EcoRide 3,75,471,home charger,No,dealership,39280,1000,38200,6,STANDARD,31,3.95,Software,No,11.5,20790,550.51
501426,1797,23/8/2022,27/8/2022,Personal,South,Vietnam,HO CHI MINH CITY,VoltX S,100,605,AC,No,Corporate Fleet,53550,0,52580,5,  Premium  ,62,7.1,SOFTWARE,No,13.5,24090,565.49
501427,2314,2/11/2024,8-Nov-24,Personal,west,  Thailand  ,Chiang Mai,EcoRide 5,90,527,supercharger,Yes,corporate fleet,36030,2500,32490,4,  Premium  ,56,,  None  ,No,19.7,24810,512.44
501428,1724,17/7/2024,5/8/2024,CORPORATE,South,malaysia,  Penang  ,VoltX S,90,560,,No,  Dealership  ,42190,2500,41090,5,STANDARD,29,7.6,none,No,18.6,22410,200.63
501429,2188,7/6/2023,10-Jun-23,  Personal  ,  East  ,Singapore,  Singapore  ,EcoRide 5,,675,DC FAST,No,  Online  ,36600,2500,34950,3,PREMIUM,66,7.9,Software,No,18.6,28570,464.54
501430,1004,7/3/2023,03-19-2023,PERSONAL,north,  Indonesia  ,Surabaya,VoltX Pro,80,488,  Supercharger  ,No,Online,39400,5000,34770,5,Standard,27,7.2,NONE,No,18.3,25270,490.3
501431,1850,3/3/2024,24-Mar-24,CORPORATE,east,malaysia,PENANG,VoltX S,90,611,dc fast,Yes,  Online  ,46400,2500,43960,5,Standard,44,6,  None  ,Yes,11.9,14990,637.01
501432,2402,17/6/2023,4-Jul-23,Corporate,EAST,Malaysia,  Shah Alam  ,EcoRide 5,90,533,  AC  ,No,online,47360,0,47970,6,STANDARD,41,9.4,NONE,No,13.7,19750,267.82
501433,1077,5/9/2024,17/9/2024,corporate,West,thailand,CHIANG MAI,EcoRide 3,50,302,supercharger,Yes,ONLINE,37280,2500,34390,4,  Premium  ,40,8.9,None,No,15.4,21140,376.16
501434,2433,20/3/2024,4/10/2024,personal,West,MALAYSIA,  Shah Alam  ,VoltX Pro,90,496,AC,Yes,Online,57660,1000,56740,6,  Standard  ,35,7.6,  None  ,No,19.5,21020,272.35
501435,1573,1-Jul-24,15/7/2024,personal,  North  ,Indonesia,JAKARTA,VoltX S,50,289,ac,No,DEALERSHIP,,1000,28980,5,  Standard  ,37,7.5,  Charging  ,No,,16580,356.09
501436,1131,20/5/2024,6/7/2024,  Personal  ,East,malaysia,penang,FamilyEV XL,70,414,AC,Yes,DEALERSHIP,45910,7500,38520,3,EXTENDED,42,5.9,  None  ,No,19.7,18280,430.52
501437,1600,24/6/2023,5-Jul-23,PERSONAL,West,indonesia,Surabaya,EcoRide 5,50 kWh,293,SUPERCHARGER,Yes,ONLINE,"46,090",2500,"43,880",8,standard,38,9.6,None,No,22.9,28430 km,250.4
501438,2772,20-Oct-24,6-Nov-24,Corporate,South,Malaysia,Kuala Lumpur,FamilyEV XL,50,281,DC FAST,No,DEALERSHIP,46840,0,47060,6,extended,58,9.9,None,No,12.2,15200,655.2
501439,2065,15-Aug-22,3/9/2022,  Personal  ,north,malaysia,johor bahru,VoltX S,60,342,  DC Fast  ,No,Dealership,51160,1000,49790,4,PREMIUM,36,3.95,None,No,16.6,20060,292.59
501440,1088,22-May-24,7/6/2024,Personal,NORTH,Indonesia,SURABAYA,EcoRide 5,50,294,  DC Fast  ,No,Online,25000,0,25690,5,Standard,46,8.5,NONE,No,16.7,30870,627.85
501441,1401,6/10/2024,30/6/2024,personal,  South  ,THAILAND,CHIANG MAI,VoltX S,50,324,AC,No,dealership,39580,0,39380,7,STANDARD,45,6.5,  None  ,No,14.5,21610,400.8
501442,1295,2/11/2024,6/11/2024,personal,south,  Malaysia  ,Shah Alam,VoltX Pro,60,324,home charger,No,Online,46060,2500,43330,7,STANDARD,50,8.1,  None  ,No,18.3,38850,396.17
501443,2863,29/7/2022,4/8/2022,CORPORATE,east,MALAYSIA,kuala lumpur,VoltX Pro,50,258,DC FAST,Yes,online,56920,2500,52600,6,  Premium  ,66,7,NONE,No,25.6,33420,661.71
501444,2318,11/1/2024,31-Jan-24,personal,north,THAILAND,  Chiang Mai  ,VoltX S,90,477,DC FAST,No,DEALERSHIP,40930,1000,39080,6,STANDARD,63,7,,No,14.2,6910,618.4
501445,1615,2/1/2023,2/10/2023,Personal,WEST,Singapore,Singapore,VoltX S,100,566,,No,  Dealership  ,43650,1000,43520,4,Standard,26,7.6,  Other  ,No,18.8,14480,583.96
501446,2549,31/1/2022,02-15-2022,Personal,  South  ,Vietnam,  Hanoi  ,UrbanEV,50,313,AC,No,online,50080,1000,49860,8,PREMIUM,40,7.4,None,No,13.9,22540,147.17
501447,1799,16/6/2024,7/3/2024,Personal,NORTH,Vietnam,ho chi minh city,VoltX S,70,410,home charger,No,DEALERSHIP,36530,0,36510,4,  Standard  ,58,,Software,No,11.6,19890,737.92
501448,2714,11/10/2023,14/10/2023,PERSONAL,  South  ,  Thailand  ,chiang mai,VoltX S,50,293,dc fast,Yes,CORPORATE FLEET,45160,1000,43600,3,extended,35,9.6,  None  ,No,15.2,27030,787.08
501449,2660,25/11/2022,8/12/2022,  Fleet  ,south,singapore,Singapore,FamilyEV XL,50,292,  Supercharger  ,Yes,dealership,44260,5000,39410,8,PREMIUM,43,4.8,NONE,No,17.8,26620,440.79
501450,1421,9-Aug-24,08-21-2024,FLEET,,  Singapore  ,singapore,FamilyEV XL,70,367,AC,Yes,  Dealership  ,40740,5000,33350,4,Standard,54,7.2,None,No,18.2,11510,300.64
501451,2888,13/9/2023,20/9/2023,Corporate,  South  ,  Thailand  ,chiang mai,VoltX Pro,100,634,DC FAST,No,  Dealership  ,"48,520",7500,"41,160",5,  Standard  ,31,8.9,NONE,No,22.3,30240 km,251.09
501452,2046,11/6/2022,29/6/2022,corporate,North,Malaysia,Johor Bahru,FamilyEV XL,60,391,,Yes,DEALERSHIP,60100,2500,56350,5,  Standard  ,51,4.15,  None  ,No,17.8,35550,432.93
501453,1574,15/2/2024,28/2/2024,Corporate,  East  ,  Malaysia  ,  Johor Bahru  ,VoltX S,90,528,AC,No,Online,46220,2500,43630,6,Extended,46,3.4,  None  ,Yes,17,12500,274.64
501454,1142,1/10/2022,9/10/2022,CORPORATE,west,  Malaysia  ,kuala lumpur,EcoRide 3,100,603,  DC Fast  ,Yes,Corporate Fleet,29360,1000,28570,5,  Standard  ,41,10,NONE,No,19.5,19380,448.73
501455,1992,23-Oct-24,11/3/2024,PERSONAL,SOUTH,MALAYSIA,kuala lumpur,VoltX S,50,302,  Home Charger  ,No,DEALERSHIP,38900,0,38550,5,extended,39,5,none,No,17.7,19760,381.54
501456,1664,17/11/2024,2/12/2024,PERSONAL,east,  Malaysia  ,  Johor Bahru  ,UrbanEV,90,502,supercharger,No,ONLINE,55360,2500,53610,3,standard,33,8,software,No,16.9,30780,225.58
501457,1144,22-Nov-22,12/2/2022,Personal,east,singapore,singapore,EcoRide 5,80,466,  AC  ,No,Dealership,43320,1000,41690,4,,36,3.25,  None  ,No,16.5,32610,358.01
501458,2248,28/7/2024,13/8/2024,Corporate,North,Indonesia,jakarta,VoltX Pro,90,604,DC FAST,No,  Dealership  ,36790,5000,31060,6,Standard,32,7.6,  None  ,Yes,18.9,18980,510.3
501459,2006,24/6/2023,27-Jun-23,GOVERNMENT,West,singapore,Singapore,FamilyEV XL,60,360,AC,No,online,50280,1000,49900,5,Standard,26,6.3,charging,Yes,18.6,18800,310.51
501460,1502,3-May-23,22/5/2023,CORPORATE,West,malaysia,  Kuala Lumpur  ,EcoRide 3,60,365,Home Charger,Yes,  Online  ,40530,7500,32670,4,STANDARD,,8.6,NONE,No,16.2,29120,422.59
501461,2985,1/4/2024,4/8/2024,,  North  ,malaysia,SHAH ALAM,EcoRide 5,100,572,DC Fast,Yes,  Online  ,45250,1000,45600,5,  Standard  ,27,8.9,  Battery  ,No,21.3,20540,671.94
501462,2997,12-24-2024,28-Dec-24,CORPORATE,north,Thailand,CHIANG MAI,EcoRide 3,50,291,  Home Charger  ,No,DEALERSHIP,37080,1000,36090,4,Extended,55,9.5,Motor,No,19.5,23590,342.76
501463,1820,22/12/2022,1/2/2023,PERSONAL,north,  Malaysia  ,johor bahru,VoltX Pro,70,438,  AC  ,Yes,online,42070,5000,37620,5,STANDARD,67,8.6,  None  ,No,19.9,28720,307.48
501464,2639,23-Aug-22,29/8/2022,PERSONAL,north,Thailand,Chiang Mai,FamilyEV XL,60,340,DC FAST,Yes,  Online  ,44790,1000,44720,3,  Premium  ,50,8.3,None,No,14.3,27130,517.34
501465,1103,08-15-2022,9/3/2022,personal,East,Vietnam,Hanoi,UrbanEV,70,465,ac,Yes,online,44290,5000,39220,4,standard,65,3.25,Other,No,15.5,24040,725.73
501466,2970,18/2/2022,3/9/2022,PERSONAL,South,Malaysia,PENANG,VoltX Pro,100,535,DC Fast,Yes,DEALERSHIP,47620,0,46090,5,STANDARD,26,6.2,None,No,21.5,12830,579.86
501467,2062,28/4/2022,05-18-2022,  Personal  ,WEST,  Malaysia  ,PENANG,EcoRide 3,100,575,AC,No,  Corporate Fleet  ,46410,2500,,7,  Premium  ,54,5,none,No,20.1,26220,359.07
501468,2970,23/2/2022,13/3/2022,Personal,east,  Singapore  ,singapore,EcoRide 3,80,433,ac,No,Dealership,37870,0,39060,5,standard,37,4.05,  None  ,No,12.8,28950,358.38
501469,1197,07-19-2023,29/7/2023,  Personal  ,  East  ,Vietnam,  Hanoi  ,VoltX Pro,70,457,SUPERCHARGER,No,online,56800,0,56530,5,EXTENDED,61,9.3,NONE,No,,27280,395.76
501470,2669,3-Dec-24,16/12/2024,FLEET,EAST,INDONESIA,surabaya,VoltX S,100,599,ac,No,dealership,43900,2500,42390,4,standard,38,9.7,  Other  ,No,19.9,12390,427.58
501471,1578,22/2/2022,14/3/2022,CORPORATE,north,Indonesia,  Surabaya  ,VoltX Pro,100,589,dc fast,Yes,DEALERSHIP,35550,1000,33380,5,  Standard  ,25,9.3,None,No,13.9,27740,992.7
501472,1390,12/7/2023,24/7/2023,FLEET,,malaysia,shah alam,FamilyEV XL,100,616,HOME CHARGER,No,DEALERSHIP,"29,440",0,"29,590",7,extended,56,7.4,none,No,20,17060 km,518.47
501473,2202,17/5/2024,1/6/2024,personal,  East  ,VIETNAM,  Ho Chi Minh City  ,FamilyEV XL,75,492,,No,DEALERSHIP,45530,5000,40240,5,Standard,30,5,NONE,No,17.2,5180,857.59
501474,2991,2/2/2023,02-21-2023,corporate,north,malaysia,penang,UrbanEV,100,609,AC,No,  Online  ,38520,5000,31940,4,Extended,46,6.6,None,No,21.5,20920,663.91
501475,1553,6/11/2023,26-Nov-23,Corporate,North,  Malaysia  ,KUALA LUMPUR,VoltX Pro,100,,Home Charger,Yes,online,49010,0,49410,8,extended,35,6.5,NONE,No,16.6,13980,100
501476,2471,22/1/2023,3/2/2023,PERSONAL,  West  ,INDONESIA,  Surabaya  ,EcoRide 5,70,412,ac,Yes,online,45340,1000,43450,5,STANDARD,47,9.2,other,No,12.7,21990,
501477,2523,21-Apr-22,9-May-22,  Personal  ,  East  ,  Vietnam  ,  Hanoi  ,FamilyEV XL,60,337,  DC Fast  ,No,Corporate Fleet,72570,2500,70450,5,Premium,38,10,  Charging  ,No,18.6,13270,485.47
501478,2038,6/9/2023,13/9/2023,PERSONAL,  South  ,  Malaysia  ,penang,FamilyEV XL,70,427,Home Charger,No,Dealership,36170,5000,30170,5,standard,38,10,None,No,13.6,20520,532.53
501479,2646,01-17-2022,1-Feb-22,  Personal  ,east,  Malaysia  ,Johor Bahru,FamilyEV XL,70,400,  Supercharger  ,No,Dealership,52400,7500,43230,4,standard,44,4.75,NONE,No,15.3,10630,512.72
501480,2692,2/6/2024,22/6/2024,FLEET,  West  ,malaysia,kuala lumpur,VoltX S,75,471,home charger,Yes,DEALERSHIP,37370,1000,35660,3,Premium,,9.1,NONE,No,11.5,17270,154.85
501481,2312,25/6/2023,07-14-2023,CORPORATE,South,malaysia,  Shah Alam  ,EcoRide 5,75,,supercharger,No,  Dealership  ,50820,2500,49360,7,standard,43,9.2,  None  ,No,14.6,24350,147.16
501482,1477,06-20-2022,1/7/2022,PERSONAL,NORTH,MALAYSIA,  Kuala Lumpur  ,VoltX Pro,50,298,AC,Yes,online,54960,0,54800,5,Premium,50,7.6,NONE,No,21,34390,
501483,2254,13-Feb-23,3/1/2023,CORPORATE,  West  ,vietnam,hanoi,VoltX S,60,306,  DC Fast  ,Yes,ONLINE,42590,1000,41630,6,EXTENDED,46,6.8,SOFTWARE,No,17.4,200000,418.22
501484,1922,10/1/2024,29/1/2024,,  South  ,Thailand,CHIANG MAI,FamilyEV XL,100,595,DC FAST,Yes,  Corporate Fleet  ,39900,0,40040,8,EXTENDED,30,4.2,none,No,16.3,21910,754.07
501485,1419,5/7/2024,13/5/2024,CORPORATE,North,indonesia,  Surabaya  ,EcoRide 5,50,295,DC FAST,Yes,corporate fleet,43900,0,44000,5,extended,37,5.5,Software,No,14.4,27590,500.47
501486,1156,18/8/2022,7-Sep-22,personal,south,INDONESIA,SURABAYA,EcoRide 5,100,647,  AC  ,No,  Dealership  ,39800,2500,39170,6,  Standard  ,34,7.5,  None  ,No,17.6,24840,653.25
501487,1549,29/4/2022,05-16-2022,corporate,WEST,singapore,  Singapore  ,VoltX S,100,635,AC,Yes,dealership,56270,0,56230,7,extended,43,7.2,motor,No,16.3,25190,629.4
501488,2464,23/2/2024,3/7/2024,PERSONAL,North,Indonesia,JAKARTA,FamilyEV XL,75,451,Home Charger,Yes,online,43620,5000,36710,5,premium,55,8.9,NONE,No,24.2,26890,485.67
501489,2120,10/4/2023,04-24-2023,FLEET,south,Thailand,CHIANG MAI,VoltX S,100,535,Home Charger,Yes,online,48080,2500,45210,5,standard,34,8.3,  Charging  ,No,17.1,19330,720.33
501490,2020,14/4/2022,25/4/2022,Personal,north,MALAYSIA,kuala lumpur,EcoRide 3,100,582,DC FAST,Yes,Dealership,,0,48350,7,standard,61,10,  Battery  ,No,18.4,16490,406.63
501491,1996,29-Nov-23,14-Dec-23,PERSONAL,,thailand,Chiang Mai,FamilyEV XL,70,,dc fast,Yes,Dealership,51250,5000,,3,Standard,37,4.6,Other,No,15.1,23950,488.98
501492,2434,24/6/2022,7/11/2022,Corporate,North,Singapore,SINGAPORE,VoltX S,75,444,Supercharger,Yes,dealership,41840,7500,34100,4,Standard,41,,software,No,16.9,5690,513.29
501493,1950,01-15-2024,1-Feb-24,personal,East,INDONESIA,JAKARTA,VoltX Pro,80,446,DC FAST,Yes,  Dealership  ,50370,2500,47640,5,EXTENDED,29,4.5,  Software  ,No,18.4,7630,330.48
501494,1288,10-27-2023,3/11/2023,PERSONAL,  West  ,VIETNAM,  Ho Chi Minh City  ,FamilyEV XL,70,452,  Home Charger  ,No,Online,54110,1000,54890,6,  Extended  ,45,5.4,none,No,,32470,
501495,2277,2/2/2022,23/2/2022,Personal,north,Singapore,SINGAPORE,UrbanEV,50,268,  AC  ,Yes,Online,43910,1000,42230,7,  Standard  ,63,9.1,None,No,18.8,29950,241.95
501496,1195,24/2/2022,3/12/2022,fleet,  West  ,  Indonesia  ,  Surabaya  ,FamilyEV XL,70,417,DC Fast,Yes,corporate fleet,35670,0,36620,5,EXTENDED,44,6.9,  None  ,No,17.4,17240,290.41
501497,1597,3/6/2023,22-Jun-23,  Personal  ,west,  Malaysia  ,  Penang  ,EcoRide 3,80,498,Home Charger,No,ONLINE,54580,1000,53430,4,Standard,31,7.1,none,No,10.2,13390,472.44
501498,2857,26-Jan-24,15/2/2024,corporate,WEST,indonesia,JAKARTA,VoltX S,75,454,home charger,No,  Dealership  ,"46,220",0,"47,080",5,STANDARD,39,10,,No,19.5,25800 km,561.07
501499,2545,1/12/2022,17/1/2022,  Personal  ,north,,johor bahru,UrbanEV,60,330,dc fast,No,DEALERSHIP,45030,2500,43930,6,PREMIUM,39,8.6,NONE,No,,26920,248.02
501500,1516,21/12/2023,25/12/2023,PERSONAL,  East  ,malaysia,Penang,EcoRide 3,100,,AC,No,Dealership,49740,1000,49120,4,Standard,47,7.7,None,No,17.7,15750,510.65
501501,2658,9/7/2023,12/7/2023,personal,WEST,  Malaysia  ,JOHOR BAHRU,VoltX Pro,90,515,Supercharger,No,corporate fleet,55000,1000,53940,5,  Standard  ,57,9.5,None,No,15.1,21110,448.66
501502,2865,8/1/2023,20/1/2023,personal,WEST,Thailand,  Bangkok  ,FamilyEV XL,60,379,DC FAST,Yes,  Dealership  ,"43,450",1000,"43,600",5,STANDARD,68,10,NONE,No,24.4,9390 km,685.44
501503,1864,29/4/2023,20/5/2023,Personal,NORTH,malaysia,penang,UrbanEV,60,364,Supercharger,No,DEALERSHIP,,1000,51330,6,  Extended  ,26,6.5,None,No,15.2,18930,398.92
501504,2141,30/8/2024,18/9/2024,Personal,WEST,vietnam,ho chi minh city,VoltX S,100,584,  DC Fast  ,No,ONLINE,45500,1000,44670,5,Standard,56,6.9,  None  ,No,10,20350,816.92
501505,1805,09-15-2023,29-Sep-23,Government,SOUTH,  Malaysia  ,shah alam,VoltX S,75,,AC,No,ONLINE,,1000,47120,3,PREMIUM,39,9.2,None,No,18.6,23140,652.31
501506,2932,11/3/2022,6/11/2022,Fleet,  North  ,VIETNAM,  Hanoi  ,VoltX Pro,60,342,ac,Yes,Dealership,40750,5000,36550,6,premium,31,8.5,  None  ,Yes,16.6,37510,433.39
501507,2182,4/2/2023,16-Apr-23,PERSONAL,south,Thailand,bangkok,EcoRide 3,80,504,  DC Fast  ,No,online,43220,2500,40820,3,Extended,33,5.2,NONE,No,12.7,13750,
501508,1814,9/6/2022,06-28-2022,personal,WEST,  Malaysia  ,,UrbanEV,100,618,  AC  ,No,Corporate Fleet,52590,1000,,5,Standard,52,,MOTOR,No,16.2,32520,677.16
501509,1227,11-27-2022,12/2/2022,  Corporate  ,SOUTH,MALAYSIA,,VoltX Pro,75,443,AC,No,DEALERSHIP,31250,5000,25880,5,  Premium  ,46,7.3,other,No,16.8,17930,433.12
501510,2900,15/2/2024,28/2/2024,  Personal  ,  East  ,thailand,  Chiang Mai  ,EcoRide 3,60 kWh,356,  DC Fast  ,No,  Online  ,"49,900",5000,"45,580",4,premium,27,6.5,NONE,No,14.7,17220 km,507.61
501511,1215,13-Aug-22,1/9/2022,personal,  West  ,THAILAND,,EcoRide 5,,586,DC Fast,No,Online,47660,0,45870,3,extended,66,8,none,No,17.3,29310,397.78
501512,1947,9/9/2024,14/9/2024,CORPORATE,South,THAILAND,BANGKOK,EcoRide 5,90,576,  AC  ,No,  Online  ,56630,0,58530,3,standard,26,4.7,NONE,No,18.1,17110,388.68
501513,2719,30/12/2023,9/1/2024,fleet,,malaysia,Johor Bahru,EcoRide 3,50,304,  AC  ,Yes,DEALERSHIP,52040,0,51900,5,Standard,46,9.7,Motor,No,16.9,15760,255.36
501514,1014,4-Dec-24,12/10/2024,Fleet,  South  ,Singapore,Singapore,VoltX S,75,444,Home Charger,Yes,Dealership,46240,1000,43940,4,  Standard  ,49,8.1,NONE,No,14.2,26260,773.76
501515,2180,18/12/2024,12-27-2024,personal,SOUTH,VIETNAM,hanoi,VoltX S,75,421,  AC  ,Yes,  Dealership  ,36100,1000,32470,3,  Standard  ,49,5,  Battery  ,No,18.4,25310,420.97
501516,2671,6-Oct-23,22/10/2023,PERSONAL,  East  ,Malaysia,KUALA LUMPUR,EcoRide 5,70,437,  DC Fast  ,Yes,Online,40940,2500,38270,4,standard,56,10,  Charging  ,No,12.1,18290,526.92
501517,2284,8/9/2023,24/9/2023,fleet,  West  ,SINGAPORE,singapore,VoltX S,100,622,AC,Yes,ONLINE,"43,410",5000,"38,640",5,  Premium  ,68,8.7,motor,No,18.2,"34,580",598.22
501518,2180,14/7/2022,20-Jul-22,personal,east,Malaysia,  Kuala Lumpur  ,VoltX S,60 kWh,347,Home Charger,No,online,"55,440",0,"55,750",6,  Extended  ,31,7.9,CHARGING,No,17.9,18490 km,771.37
501519,1046,4/5/2023,22-May-23,  Personal  ,  West  ,INDONESIA,surabaya,EcoRide 3,50,292,dc fast,No,dealership,50610,1000,48160,5,  Standard  ,55,3.75,  Software  ,No,,10850,388.21
501520,1323,6/6/2022,6/9/2022,PERSONAL,North,Indonesia,JAKARTA,FamilyEV XL,100,595,ac,Yes,Online,39430,1000,37200,5,Standard,61,7.8,charging,No,15.5,13790,100
501521,1843,2/9/2023,21/9/2023,  Personal  ,NORTH,Malaysia,SHAH ALAM,EcoRide 3,90,498,  AC  ,No,online,47820,5000,44180,5,Standard,28,5,CHARGING,No,13.3,13570,518.18
501522,2708,16/2/2023,28/2/2023,CORPORATE,EAST,Malaysia,  Johor Bahru  ,VoltX S,80,482,  Supercharger  ,Yes,online,41790,0,40240,7,EXTENDED,57,4.25,NONE,No,15.4,19370,599.83
501523,1129,16/4/2023,5/4/2023,  Corporate  ,NORTH,MALAYSIA,Penang,EcoRide 3,75,401,SUPERCHARGER,No,DEALERSHIP,40480,0,40590,4,Standard,,9.3,Other,No,14.6,32010,391.81
501524,2434,31/5/2023,18-Jun-23,  Corporate  ,,  Singapore  ,Singapore,UrbanEV,80,439,dc fast,Yes,dealership,49400,0,49010,5,STANDARD,,9,SOFTWARE,No,14,9290,609.65
501525,1094,01-28-2023,2/7/2023,Personal,  East  ,Singapore,  Singapore  ,EcoRide 5,80,464,  AC  ,No,Dealership,43990,2500,40950,5,  Standard  ,30,8.9,none,No,13.4,33900,500.1
501526,1626,23-Sep-23,2/10/2023,personal,  North  ,  Vietnam  ,Ho Chi Minh City,FamilyEV XL,80,460,dc fast,No,  Dealership  ,36850,1000,35580,5,  Extended  ,55,,None,No,20.9,17020,429.73
501527,1754,31/8/2023,8-Sep-23,personal,SOUTH,singapore,Singapore,UrbanEV,70,433,dc fast,Yes,DEALERSHIP,50790,5000,45250,5,STANDARD,58,9.2,Software,No,19.3,17880,765.24
501528,2955,6/9/2024,24/9/2024,  Personal  ,EAST,Malaysia,KUALA LUMPUR,UrbanEV,100,611,  Supercharger  ,No,  Online  ,46060,1000,,8,Extended,68,8.7,none,No,24.3,16350,435.87
501529,2315,10-Mar-23,28-Mar-23,  Government  ,East,INDONESIA,  Jakarta  ,VoltX S,80,524,  AC  ,No,  Online  ,42440,0,43440,7,premium,62,10,charging,No,17.7,18230,831.38
501530,1793,24/6/2023,3/7/2023,PERSONAL,  West  ,Singapore,singapore,VoltX S,60,362,DC FAST,Yes,DEALERSHIP,55450,1000,54050,5,Extended,37,6,  None  ,No,19.2,20140,
501531,2834,5/10/2022,16/10/2022,  Personal  ,  East  ,THAILAND,CHIANG MAI,UrbanEV,60,365,AC,No,  Online  ,52450,5000,46230,5,standard,60,8.4,MOTOR,No,16.8,20940,333.64
501532,2306,21/8/2022,6/9/2022,  Personal  ,  South  ,malaysia,kuala lumpur,UrbanEV,50,277,dc fast,No,Online,45850,1000,44770,6,premium,56,7.2,None,No,21.5,23870,118.85
501533,1068,28/12/2022,10/1/2023,Fleet,WEST,malaysia,johor bahru,VoltX Pro,50,277,  DC Fast  ,Yes,Online,33020,5000,26960,5,  Standard  ,46,9.4,none,No,16.8,7160,
501534,2683,26/1/2022,11/2/2022,PERSONAL,west,vietnam,  Ho Chi Minh City  ,VoltX Pro,90,542,Home Charger,Yes,Online,52770,1000,50680,8,standard,53,5.5,charging,No,19.9,20870,690.92
501535,1010,14/11/2024,23-Nov-24,personal,  North  ,thailand,chiang mai,EcoRide 5,80,483,dc fast,No,ONLINE,41620,1000,42080,6,premium,35,4.15,None,No,17.6,25290,659.12
